split_percentage,run,epoch,loss,train,valid,test,key
20, 02,197,0.4714,22.61,21.37,18.61,Hits@30
20, 02,198,0.4701,14.12,13.47,8.48,Hits@10
20, 02,198,0.4701,19.90,18.90,15.94,Hits@20
20, 02,198,0.4701,24.44,23.23,19.50,Hits@30
20, 02,199,0.4693,13.65,12.90,6.12,Hits@10
20, 02,199,0.4693,19.95,18.87,15.36,Hits@20
20, 02,199,0.4693,23.80,22.38,19.26,Hits@30
20, 02,200,0.4719,16.22,15.30,7.38,Hits@10
20, 02,200,0.4719,20.37,19.26,17.21,Hits@20
20, 02,200,0.4719,24.13,22.93,19.11,Hits@30
20, 02,201,0.4668,12.62,11.65,10.16,Hits@10
20, 02,201,0.4668,20.30,19.06,18.13,Hits@20
20, 02,201,0.4668,23.60,22.43,20.64,Hits@30
20, 02,202,0.4685,16.16,15.44,5.83,Hits@10
20, 02,202,0.4685,20.73,19.90,14.42,Hits@20
20, 02,202,0.4685,24.70,23.41,19.78,Hits@30
20, 02,203,0.4652,13.35,12.57,7.08,Hits@10
20, 02,203,0.4652,16.45,15.58,14.17,Hits@20
20, 02,203,0.4652,22.05,20.76,20.58,Hits@30
20, 02,204,0.4600,14.05,13.19,8.15,Hits@10
20, 02,204,0.4600,18.79,17.51,14.35,Hits@20
20, 02,204,0.4600,22.44,21.07,19.75,Hits@30
20, 02,205,0.4616,11.04,10.07,7.23,Hits@10
20, 02,205,0.4616,16.03,14.75,14.86,Hits@20
20, 02,205,0.4616,20.25,18.74,18.82,Hits@30
20, 02,206,0.4579,11.07,10.09,8.22,Hits@10
20, 02,206,0.4579,17.43,16.17,15.82,Hits@20
20, 02,206,0.4579,22.26,20.85,18.44,Hits@30
20, 02,207,0.4589,16.13,15.34,9.60,Hits@10
20, 02,207,0.4589,21.19,20.21,16.86,Hits@20
20, 02,207,0.4589,27.07,25.90,20.12,Hits@30
20, 02,208,0.4612,14.07,12.90,4.86,Hits@10
20, 02,208,0.4612,19.19,17.65,14.35,Hits@20
20, 02,208,0.4612,22.82,21.08,18.43,Hits@30
20, 02,209,0.4573,13.21,12.51,7.44,Hits@10
20, 02,209,0.4573,18.85,17.92,16.44,Hits@20
20, 02,209,0.4573,24.60,23.28,19.39,Hits@30
20, 02,210,0.4565,14.22,13.08,8.72,Hits@10
20, 02,210,0.4565,18.71,17.34,13.50,Hits@20
20, 02,210,0.4565,23.19,21.80,16.55,Hits@30
20, 02,211,0.4549,11.80,10.78,6.83,Hits@10
20, 02,211,0.4549,16.74,15.56,11.62,Hits@20
20, 02,211,0.4549,21.20,19.75,15.28,Hits@30
20, 02,212,0.4555,10.55,9.61,9.69,Hits@10
20, 02,212,0.4555,18.08,17.00,17.60,Hits@20
20, 02,212,0.4555,22.44,21.14,19.38,Hits@30
20, 02,213,0.4520,11.73,10.61,7.89,Hits@10
20, 02,213,0.4520,17.89,16.50,14.09,Hits@20
20, 02,213,0.4520,22.04,20.49,17.95,Hits@30
20, 02,214,0.4540,11.64,10.99,4.36,Hits@10
20, 02,214,0.4540,16.88,16.10,17.35,Hits@20
20, 02,214,0.4540,20.87,19.83,19.31,Hits@30
20, 02,215,0.4544,11.99,11.04,5.82,Hits@10
20, 02,215,0.4544,17.77,16.62,13.56,Hits@20
20, 02,215,0.4544,21.34,20.17,18.17,Hits@30
20, 02,216,0.4538,6.43,5.48,7.15,Hits@10
20, 02,216,0.4538,13.75,12.11,13.02,Hits@20
20, 02,216,0.4538,18.93,17.21,15.60,Hits@30
20, 02,217,0.4545,9.82,8.78,5.36,Hits@10
20, 02,217,0.4545,16.03,14.69,9.63,Hits@20
20, 02,217,0.4545,17.98,16.42,13.13,Hits@30
20, 02,218,0.4532,11.99,10.99,7.47,Hits@10
20, 02,218,0.4532,20.22,18.94,14.31,Hits@20
20, 02,218,0.4532,25.95,24.52,16.93,Hits@30
20, 02,219,0.4496,10.35,9.48,2.36,Hits@10
20, 02,219,0.4496,19.72,18.39,9.05,Hits@20
20, 02,219,0.4496,22.45,20.94,13.45,Hits@30
20, 02,220,0.4496,9.78,8.70,9.11,Hits@10
20, 02,220,0.4496,20.88,19.42,14.17,Hits@20
20, 02,220,0.4496,23.50,22.03,16.32,Hits@30
20, 02,221,0.4490,10.12,8.89,5.87,Hits@10
20, 02,221,0.4490,17.34,15.68,10.99,Hits@20
20, 02,221,0.4490,22.83,21.10,14.86,Hits@30
20, 02,222,0.4449,9.99,9.38,1.94,Hits@10
20, 02,222,0.4449,18.90,17.88,9.85,Hits@20
20, 02,222,0.4449,27.73,26.32,14.94,Hits@30
20, 02,223,0.4457,10.14,9.05,7.60,Hits@10
20, 02,223,0.4457,20.47,18.60,12.26,Hits@20
20, 02,223,0.4457,23.93,22.06,15.65,Hits@30
20, 02,224,0.4438,11.47,10.47,9.12,Hits@10
20, 02,224,0.4438,22.58,21.04,13.74,Hits@20
20, 02,224,0.4438,27.42,25.82,19.07,Hits@30
20, 02,225,0.4395,10.32,9.23,2.85,Hits@10
20, 02,225,0.4395,18.48,16.86,7.92,Hits@20
20, 02,225,0.4395,23.04,21.24,11.42,Hits@30
20, 02,226,0.4409,12.38,10.77,4.87,Hits@10
20, 02,226,0.4409,17.52,15.67,10.13,Hits@20
20, 02,226,0.4409,21.35,19.40,13.37,Hits@30
20, 02,227,0.4382,9.87,8.24,5.11,Hits@10
20, 02,227,0.4382,18.17,16.50,8.95,Hits@20
20, 02,227,0.4382,20.42,18.71,15.41,Hits@30
20, 02,228,0.4397,12.16,10.78,4.36,Hits@10
20, 02,228,0.4397,18.27,16.76,9.90,Hits@20
20, 02,228,0.4397,23.07,21.25,13.02,Hits@30
20, 02,229,0.4389,10.86,9.19,4.37,Hits@10
20, 02,229,0.4389,15.51,13.55,9.78,Hits@20
20, 02,229,0.4389,19.33,17.38,12.67,Hits@30
20, 02,230,0.4370,11.76,10.12,4.72,Hits@10
20, 02,230,0.4370,17.76,16.03,10.76,Hits@20
20, 02,230,0.4370,22.41,20.63,14.02,Hits@30
20, 02,231,0.4354,11.05,9.48,4.62,Hits@10
20, 02,231,0.4354,18.30,16.58,8.60,Hits@20
20, 02,231,0.4354,22.65,20.89,13.44,Hits@30
20, 02,232,0.4397,14.30,12.85,4.74,Hits@10
20, 02,232,0.4397,19.16,17.74,8.01,Hits@20
20, 02,232,0.4397,22.54,21.01,13.68,Hits@30
20, 02,233,0.4366,16.21,15.24,5.70,Hits@10
20, 02,233,0.4366,20.91,19.82,9.45,Hits@20
20, 02,233,0.4366,25.24,23.96,13.51,Hits@30
20, 02,234,0.4373,11.97,10.67,3.39,Hits@10
20, 02,234,0.4373,16.25,14.69,8.10,Hits@20
20, 02,234,0.4373,18.67,17.08,13.29,Hits@30
20, 02,235,0.4354,16.86,15.50,4.33,Hits@10
20, 02,235,0.4354,20.25,18.70,10.33,Hits@20
20, 02,235,0.4354,22.42,20.80,15.02,Hits@30
20, 02,236,0.4335,14.17,12.52,4.90,Hits@10
20, 02,236,0.4335,18.91,17.22,12.08,Hits@20
20, 02,236,0.4335,21.59,19.75,15.35,Hits@30
20, 02,237,0.4317,16.15,14.56,6.01,Hits@10
20, 02,237,0.4317,21.49,20.02,8.89,Hits@20
20, 02,237,0.4317,24.25,22.60,15.99,Hits@30
20, 02,238,0.4324,15.66,14.09,4.67,Hits@10
20, 02,238,0.4324,20.70,19.08,8.34,Hits@20
20, 02,238,0.4324,24.15,22.50,15.30,Hits@30
20, 02,239,0.4296,15.39,14.00,3.35,Hits@10
20, 02,239,0.4296,21.11,19.68,7.15,Hits@20
20, 02,239,0.4296,24.16,22.62,12.23,Hits@30
20, 02,240,0.4313,11.73,10.00,3.20,Hits@10
20, 02,240,0.4313,15.96,14.02,6.57,Hits@20
20, 02,240,0.4313,19.23,17.22,11.36,Hits@30
20, 02,241,0.4306,10.52,8.63,3.84,Hits@10
20, 02,241,0.4306,13.86,11.81,10.67,Hits@20
20, 02,241,0.4306,19.85,17.87,15.02,Hits@30
20, 02,242,0.4293,13.32,11.55,3.05,Hits@10
20, 02,242,0.4293,17.74,16.04,9.44,Hits@20
20, 02,242,0.4293,21.03,19.32,14.54,Hits@30
20, 02,243,0.4288,13.20,11.58,3.15,Hits@10
20, 02,243,0.4288,19.58,17.97,8.65,Hits@20
20, 02,243,0.4288,22.93,21.32,15.55,Hits@30
20, 02,244,0.4247,17.13,15.79,6.00,Hits@10
20, 02,244,0.4247,21.82,20.44,9.47,Hits@20
20, 02,244,0.4247,25.54,23.95,13.34,Hits@30
20, 02,245,0.4217,12.40,10.62,5.23,Hits@10
20, 02,245,0.4217,19.03,16.87,7.94,Hits@20
20, 02,245,0.4217,21.37,19.25,13.35,Hits@30
20, 02,246,0.4184,12.02,10.21,4.50,Hits@10
20, 02,246,0.4184,18.29,16.16,7.78,Hits@20
20, 02,246,0.4184,21.76,19.44,14.15,Hits@30
20, 02,247,0.4200,12.85,11.10,3.76,Hits@10
20, 02,247,0.4200,17.69,15.92,7.99,Hits@20
20, 02,247,0.4200,22.09,20.29,13.02,Hits@30
20, 02,248,0.4210,12.64,11.13,3.11,Hits@10
20, 02,248,0.4210,20.76,19.21,7.60,Hits@20
20, 02,248,0.4210,23.65,22.11,14.45,Hits@30
20, 02,249,0.4188,14.95,13.04,3.40,Hits@10
20, 02,249,0.4188,18.23,16.09,6.26,Hits@20
20, 02,249,0.4188,20.62,18.34,13.68,Hits@30
20, 02,250,0.4295,14.55,12.44,4.69,Hits@10
20, 02,250,0.4295,18.17,15.97,9.13,Hits@20
20, 02,250,0.4295,21.72,19.34,12.68,Hits@30
20, 02,251,0.4206,14.26,12.51,6.45,Hits@10
20, 02,251,0.4206,19.93,17.86,10.12,Hits@20
20, 02,251,0.4206,22.32,20.21,15.36,Hits@30
20, 02,252,0.4237,17.22,15.63,4.18,Hits@10
20, 02,252,0.4237,20.19,18.53,10.85,Hits@20
20, 02,252,0.4237,25.21,23.43,15.46,Hits@30
20, 02,253,0.4233,17.22,15.02,5.20,Hits@10
20, 02,253,0.4233,19.57,17.27,8.25,Hits@20
20, 02,253,0.4233,22.50,20.24,12.60,Hits@30
20, 02,254,0.4224,13.08,10.98,3.09,Hits@10
20, 02,254,0.4224,17.86,15.44,6.08,Hits@20
20, 02,254,0.4224,20.01,17.53,11.12,Hits@30
20, 02,255,0.4222,14.92,13.35,5.76,Hits@10
20, 02,255,0.4222,22.07,20.36,11.01,Hits@20
20, 02,255,0.4222,25.65,23.85,15.17,Hits@30
20, 02,256,0.4207,12.41,10.49,3.56,Hits@10
20, 02,256,0.4207,17.20,14.86,6.72,Hits@20
20, 02,256,0.4207,19.31,16.79,11.53,Hits@30
20, 02,257,0.4170,17.61,15.79,6.77,Hits@10
20, 02,257,0.4170,22.33,20.45,12.10,Hits@20
20, 02,257,0.4170,26.72,24.91,16.06,Hits@30
20, 02,258,0.4145,13.61,12.11,2.82,Hits@10
20, 02,258,0.4145,21.17,19.58,6.70,Hits@20
20, 02,258,0.4145,25.87,23.94,13.55,Hits@30
20, 02,259,0.4135,11.90,10.09,3.75,Hits@10
20, 02,259,0.4135,19.33,17.00,7.55,Hits@20
20, 02,259,0.4135,23.30,20.78,12.42,Hits@30
20, 02,260,0.4135,13.02,11.01,2.43,Hits@10
20, 02,260,0.4135,19.87,17.51,6.76,Hits@20
20, 02,260,0.4135,23.13,20.68,13.56,Hits@30
20, 02,261,0.4122,12.10,10.00,2.26,Hits@10
20, 02,261,0.4122,19.05,16.87,6.30,Hits@20
20, 02,261,0.4122,22.75,20.28,12.28,Hits@30
20, 02,262,0.4094,10.83,8.51,3.02,Hits@10
20, 02,262,0.4094,16.92,14.30,6.50,Hits@20
20, 02,262,0.4094,20.44,17.66,12.87,Hits@30
20, 02,263,0.4124,11.59,9.39,2.65,Hits@10
20, 02,263,0.4124,17.93,15.27,6.32,Hits@20
20, 02,263,0.4124,20.08,17.47,12.14,Hits@30
20, 02,264,0.4104,12.52,10.57,2.14,Hits@10
20, 02,264,0.4104,17.58,15.31,5.80,Hits@20
20, 02,264,0.4104,22.93,20.40,12.22,Hits@30
20, 02,265,0.4146,16.08,14.01,2.89,Hits@10
20, 02,265,0.4146,22.74,20.62,10.41,Hits@20
20, 02,265,0.4146,26.02,23.71,16.53,Hits@30
20, 02,266,0.4107,17.46,15.11,4.70,Hits@10
20, 02,266,0.4107,20.34,17.83,11.80,Hits@20
20, 02,266,0.4107,23.46,20.89,17.26,Hits@30
20, 02,267,0.4094,19.55,17.76,5.49,Hits@10
20, 02,267,0.4094,22.66,20.60,13.86,Hits@20
20, 02,267,0.4094,25.57,23.36,16.27,Hits@30
20, 02,268,0.4083,17.83,16.23,4.30,Hits@10
20, 02,268,0.4083,24.67,22.82,12.89,Hits@20
20, 02,268,0.4083,26.92,25.09,17.15,Hits@30
20, 02,269,0.4089,13.11,11.28,2.81,Hits@10
20, 02,269,0.4089,20.02,18.04,11.43,Hits@20
20, 02,269,0.4089,23.37,21.35,15.11,Hits@30
20, 02,270,0.4086,12.93,10.90,3.07,Hits@10
20, 02,270,0.4086,17.22,14.98,7.84,Hits@20
20, 02,270,0.4086,21.04,18.40,12.13,Hits@30
20, 02,271,0.4066,15.42,13.11,2.72,Hits@10
20, 02,271,0.4066,17.92,15.40,9.76,Hits@20
20, 02,271,0.4066,22.02,19.43,12.37,Hits@30
20, 02,272,0.4069,13.63,11.30,2.39,Hits@10
20, 02,272,0.4069,16.91,14.39,8.26,Hits@20
20, 02,272,0.4069,20.34,17.53,11.63,Hits@30
20, 02,273,0.4097,14.51,12.23,2.36,Hits@10
20, 02,273,0.4097,20.01,17.54,12.03,Hits@20
20, 02,273,0.4097,23.66,21.11,15.96,Hits@30
20, 02,274,0.4059,12.08,10.34,1.88,Hits@10
20, 02,274,0.4059,18.39,16.22,9.77,Hits@20
20, 02,274,0.4059,21.65,19.25,13.06,Hits@30
20, 02,275,0.4058,15.96,13.69,3.64,Hits@10
20, 02,275,0.4058,20.76,18.45,9.27,Hits@20
20, 02,275,0.4058,24.64,22.16,15.58,Hits@30
20, 02,276,0.4032,19.40,17.09,8.88,Hits@10
20, 02,276,0.4032,23.59,21.19,13.58,Hits@20
20, 02,276,0.4032,27.45,24.93,18.67,Hits@30
20, 02,277,0.4028,15.16,12.98,5.03,Hits@10
20, 02,277,0.4028,21.47,19.12,12.01,Hits@20
20, 02,277,0.4028,24.81,22.22,15.64,Hits@30
20, 02,278,0.4028,18.23,16.28,6.43,Hits@10
20, 02,278,0.4028,25.54,23.32,13.05,Hits@20
20, 02,278,0.4028,28.92,26.38,20.01,Hits@30
20, 02,279,0.4031,13.94,11.57,6.45,Hits@10
20, 02,279,0.4031,21.40,18.94,12.66,Hits@20
20, 02,279,0.4031,23.58,21.04,15.71,Hits@30
20, 02,280,0.4033,15.94,13.85,6.90,Hits@10
20, 02,280,0.4033,24.68,22.36,15.05,Hits@20
20, 02,280,0.4033,29.27,26.88,19.15,Hits@30
20, 02,281,0.4008,16.14,14.16,7.47,Hits@10
20, 02,281,0.4008,23.12,20.91,14.51,Hits@20
20, 02,281,0.4008,27.91,25.51,18.22,Hits@30
20, 02,282,0.3992,14.27,12.01,8.74,Hits@10
20, 02,282,0.3992,21.39,19.01,12.58,Hits@20
20, 02,282,0.3992,24.66,22.00,15.78,Hits@30
20, 02,283,0.4011,12.10,10.08,4.11,Hits@10
20, 02,283,0.4011,18.62,15.88,8.83,Hits@20
20, 02,283,0.4011,20.79,17.91,13.58,Hits@30
20, 02,284,0.4023,12.25,10.21,2.16,Hits@10
20, 02,284,0.4023,18.79,16.32,8.08,Hits@20
20, 02,284,0.4023,21.97,19.37,11.25,Hits@30
20, 02,285,0.3977,10.60,8.72,2.68,Hits@10
20, 02,285,0.3977,15.67,13.14,7.64,Hits@20
20, 02,285,0.3977,18.99,16.43,12.24,Hits@30
20, 02,286,0.4058,11.19,8.90,2.55,Hits@10
20, 02,286,0.4058,17.47,14.89,6.38,Hits@20
20, 02,286,0.4058,20.61,17.71,11.15,Hits@30
20, 02,287,0.4010,14.07,11.83,3.65,Hits@10
20, 02,287,0.4010,19.52,17.07,10.13,Hits@20
20, 02,287,0.4010,22.33,19.69,13.75,Hits@30
20, 02,288,0.3985,11.58,9.16,2.82,Hits@10
20, 02,288,0.3985,14.41,11.89,6.78,Hits@20
20, 02,288,0.3985,20.16,17.20,11.51,Hits@30
20, 02,289,0.3981,12.81,10.68,3.70,Hits@10
20, 02,289,0.3981,19.43,16.89,7.83,Hits@20
20, 02,289,0.3981,23.85,21.07,14.12,Hits@30
20, 02,290,0.3991,11.70,9.51,2.57,Hits@10
20, 02,290,0.3991,17.30,14.74,8.44,Hits@20
20, 02,290,0.3991,20.68,17.88,11.39,Hits@30
20, 02,291,0.3980,10.07,7.96,5.96,Hits@10
20, 02,291,0.3980,18.10,15.37,10.41,Hits@20
20, 02,291,0.3980,23.74,20.74,14.23,Hits@30
20, 02,292,0.4007,9.03,7.66,1.60,Hits@10
20, 02,292,0.4007,15.36,13.15,9.09,Hits@20
20, 02,292,0.4007,20.05,17.48,15.08,Hits@30
20, 02,293,0.3984,14.67,12.33,9.14,Hits@10
20, 02,293,0.3984,21.59,19.09,12.60,Hits@20
20, 02,293,0.3984,24.34,21.72,18.36,Hits@30
20, 02,294,0.3954,15.33,12.93,4.03,Hits@10
20, 02,294,0.3954,18.92,16.27,8.41,Hits@20
20, 02,294,0.3954,22.51,19.63,12.79,Hits@30
20, 02,295,0.3975,18.50,15.66,5.90,Hits@10
20, 02,295,0.3975,20.58,17.66,11.98,Hits@20
20, 02,295,0.3975,23.95,20.81,17.49,Hits@30
20, 02,296,0.3950,12.08,9.89,4.36,Hits@10
20, 02,296,0.3950,20.17,17.31,7.88,Hits@20
20, 02,296,0.3950,22.33,19.39,12.34,Hits@30
20, 02,297,0.3957,14.57,12.42,4.13,Hits@10
20, 02,297,0.3957,22.05,19.60,12.58,Hits@20
20, 02,297,0.3957,25.99,23.34,15.47,Hits@30
20, 02,298,0.3939,11.09,8.80,2.56,Hits@10
20, 02,298,0.3939,16.07,13.51,9.78,Hits@20
20, 02,298,0.3939,21.76,19.10,12.83,Hits@30
20, 02,299,0.3912,15.90,13.42,3.93,Hits@10
20, 02,299,0.3912,21.29,18.59,10.65,Hits@20
20, 02,299,0.3912,25.72,22.80,14.91,Hits@30
20, 02,300,0.3951,9.66,7.69,2.38,Hits@10
20, 02,300,0.3951,17.04,14.52,7.10,Hits@20
20, 02,300,0.3951,21.37,18.39,12.65,Hits@30
20, 02,301,0.3956,11.33,9.05,3.78,Hits@10
20, 02,301,0.3956,21.14,18.14,10.27,Hits@20
20, 02,301,0.3956,24.38,21.10,14.35,Hits@30
20, 02,302,0.3997,15.62,13.00,3.31,Hits@10
20, 02,302,0.3997,18.56,15.68,9.85,Hits@20
20, 02,302,0.3997,22.53,19.47,13.94,Hits@30
20, 02,303,0.3935,10.56,8.55,3.01,Hits@10
20, 02,303,0.3935,18.34,15.65,8.70,Hits@20
20, 02,303,0.3935,21.50,18.45,15.23,Hits@30
20, 02,304,0.3972,14.49,12.04,6.35,Hits@10
20, 02,304,0.3972,23.67,20.94,13.22,Hits@20
20, 02,304,0.3972,28.58,25.57,18.96,Hits@30
20, 02,305,0.3908,16.70,14.14,4.91,Hits@10
20, 02,305,0.3908,21.66,18.87,13.13,Hits@20
20, 02,305,0.3908,28.17,25.14,16.07,Hits@30
20, 02,306,0.3914,15.93,13.37,2.53,Hits@10
20, 02,306,0.3914,21.36,18.41,9.41,Hits@20
20, 02,306,0.3914,24.09,21.09,16.54,Hits@30
20, 02,307,0.3934,16.95,14.23,5.04,Hits@10
20, 02,307,0.3934,22.25,18.97,11.28,Hits@20
20, 02,307,0.3934,25.86,22.46,17.03,Hits@30
20, 02,308,0.3944,14.58,12.38,4.81,Hits@10
20, 02,308,0.3944,23.09,20.61,11.35,Hits@20
20, 02,308,0.3944,29.93,27.08,18.67,Hits@30
20, 02,309,0.3931,15.06,12.54,3.96,Hits@10
20, 02,309,0.3931,19.26,16.54,11.29,Hits@20
20, 02,309,0.3931,24.40,21.40,16.51,Hits@30
20, 02,310,0.3912,13.86,11.60,2.37,Hits@10
20, 02,310,0.3912,19.45,16.93,9.54,Hits@20
20, 02,310,0.3912,24.25,21.43,15.63,Hits@30
20, 02,311,0.3890,12.54,10.13,2.58,Hits@10
20, 02,311,0.3890,16.98,14.13,7.40,Hits@20
20, 02,311,0.3890,21.12,18.05,13.13,Hits@30
20, 02,312,0.3928,13.33,10.70,5.40,Hits@10
20, 02,312,0.3928,18.23,15.15,12.39,Hits@20
20, 02,312,0.3928,22.06,18.70,15.60,Hits@30
20, 02,313,0.3868,15.46,13.12,3.81,Hits@10
20, 02,313,0.3868,21.07,18.14,9.32,Hits@20
20, 02,313,0.3868,26.12,23.07,15.13,Hits@30
20, 02,314,0.3890,11.89,9.74,5.49,Hits@10
20, 02,314,0.3890,21.31,18.52,12.56,Hits@20
20, 02,314,0.3890,26.17,23.20,15.22,Hits@30
20, 02,315,0.3882,16.81,14.14,6.21,Hits@10
20, 02,315,0.3882,23.19,20.26,13.00,Hits@20
20, 02,315,0.3882,27.93,24.73,18.67,Hits@30
20, 02,316,0.3877,12.64,10.48,2.60,Hits@10
20, 02,316,0.3877,20.19,17.34,9.36,Hits@20
20, 02,316,0.3877,24.82,21.79,16.32,Hits@30
20, 02,317,0.3876,11.21,8.86,2.93,Hits@10
20, 02,317,0.3876,17.37,14.65,10.16,Hits@20
20, 02,317,0.3876,24.56,21.54,16.99,Hits@30
20, 02,318,0.3912,10.80,8.71,1.62,Hits@10
20, 02,318,0.3912,17.01,14.47,6.96,Hits@20
20, 02,318,0.3912,21.49,18.69,15.23,Hits@30
20, 02,319,0.3858,12.56,9.97,3.19,Hits@10
20, 02,319,0.3858,18.80,15.64,8.49,Hits@20
20, 02,319,0.3858,22.86,19.29,12.42,Hits@30
20, 02,320,0.3917,14.88,12.21,4.65,Hits@10
20, 02,320,0.3917,21.92,18.72,10.31,Hits@20
20, 02,320,0.3917,25.37,22.07,13.26,Hits@30
20, 02,321,0.3904,11.14,8.79,5.09,Hits@10
20, 02,321,0.3904,17.32,14.25,11.84,Hits@20
20, 02,321,0.3904,24.05,20.83,16.66,Hits@30
20, 02,322,0.3908,10.40,8.25,3.89,Hits@10
20, 02,322,0.3908,19.20,16.24,9.14,Hits@20
20, 02,322,0.3908,27.43,24.21,15.37,Hits@30
20, 02,323,0.3879,17.91,15.50,6.52,Hits@10
20, 02,323,0.3879,28.08,24.95,12.52,Hits@20
20, 02,323,0.3879,31.14,28.02,19.73,Hits@30
20, 02,324,0.3887,14.95,12.01,6.96,Hits@10
20, 02,324,0.3887,20.04,16.80,11.86,Hits@20
20, 02,324,0.3887,23.41,19.94,18.86,Hits@30
20, 02,325,0.3885,15.40,12.92,7.10,Hits@10
20, 02,325,0.3885,22.82,19.88,12.68,Hits@20
20, 02,325,0.3885,27.54,24.40,18.75,Hits@30
20, 02,326,0.3903,11.83,9.68,4.34,Hits@10
20, 02,326,0.3903,21.45,18.42,11.64,Hits@20
20, 02,326,0.3903,26.13,22.96,17.61,Hits@30
20, 02,327,0.3971,13.02,10.81,7.07,Hits@10
20, 02,327,0.3971,21.85,19.10,12.80,Hits@20
20, 02,327,0.3971,28.81,25.81,18.93,Hits@30
20, 02,328,0.3874,12.35,10.60,4.87,Hits@10
20, 02,328,0.3874,23.90,21.57,10.32,Hits@20
20, 02,328,0.3874,28.09,25.45,16.03,Hits@30
20, 02,329,0.3937,9.26,7.30,8.37,Hits@10
20, 02,329,0.3937,24.07,21.38,13.02,Hits@20
20, 02,329,0.3937,30.71,27.72,16.21,Hits@30
20, 02,330,0.3872,16.64,14.19,2.99,Hits@10
20, 02,330,0.3872,23.01,20.28,12.81,Hits@20
20, 02,330,0.3872,29.42,26.46,18.00,Hits@30
20, 02,331,0.3862,10.87,8.33,6.67,Hits@10
20, 02,331,0.3862,17.69,14.28,12.23,Hits@20
20, 02,331,0.3862,23.23,19.55,17.65,Hits@30
20, 02,332,0.3853,10.80,8.56,2.29,Hits@10
20, 02,332,0.3853,19.04,16.05,7.90,Hits@20
20, 02,332,0.3853,23.75,20.41,15.87,Hits@30
20, 02,333,0.3830,15.51,12.69,6.08,Hits@10
20, 02,333,0.3830,23.64,20.37,10.59,Hits@20
20, 02,333,0.3830,28.62,25.10,16.10,Hits@30
20, 02,334,0.3833,8.54,6.51,4.29,Hits@10
20, 02,334,0.3833,15.38,12.42,7.94,Hits@20
20, 02,334,0.3833,20.64,17.25,11.31,Hits@30
20, 02,335,0.3803,10.84,8.64,3.64,Hits@10
20, 02,335,0.3803,19.36,16.56,7.52,Hits@20
20, 02,335,0.3803,25.05,22.08,13.29,Hits@30
20, 02,336,0.3845,14.47,12.18,3.99,Hits@10
20, 02,336,0.3845,22.23,19.50,8.85,Hits@20
20, 02,336,0.3845,28.41,25.40,14.50,Hits@30
20, 02,337,0.3847,13.18,10.82,4.48,Hits@10
20, 02,337,0.3847,20.19,17.09,11.40,Hits@20
20, 02,337,0.3847,25.25,21.80,14.79,Hits@30
20, 02,338,0.3862,9.26,6.76,7.03,Hits@10
20, 02,338,0.3862,19.69,16.06,15.06,Hits@20
20, 02,338,0.3862,23.58,19.95,19.54,Hits@30
20, 02,339,0.3829,16.88,14.22,4.53,Hits@10
20, 02,339,0.3829,25.53,22.50,13.30,Hits@20
20, 02,339,0.3829,30.53,27.28,17.57,Hits@30
20, 02,340,0.3821,10.99,8.75,6.71,Hits@10
20, 02,340,0.3821,20.20,17.02,14.23,Hits@20
20, 02,340,0.3821,25.81,22.39,18.57,Hits@30
20, 02,341,0.3800,12.91,10.54,3.60,Hits@10
20, 02,341,0.3800,19.13,16.08,11.87,Hits@20
20, 02,341,0.3800,25.71,22.21,18.78,Hits@30
20, 02,342,0.3844,13.95,11.45,2.44,Hits@10
20, 02,342,0.3844,21.34,18.32,9.63,Hits@20
20, 02,342,0.3844,26.02,22.79,14.23,Hits@30
20, 02,343,0.3822,12.25,9.46,6.67,Hits@10
20, 02,343,0.3822,18.88,15.76,14.26,Hits@20
20, 02,343,0.3822,24.21,20.86,18.56,Hits@30
20, 02,344,0.3775,10.93,8.73,4.91,Hits@10
20, 02,344,0.3775,21.98,18.92,10.34,Hits@20
20, 02,344,0.3775,28.06,24.77,16.43,Hits@30
20, 02,345,0.3790,7.97,5.82,4.89,Hits@10
20, 02,345,0.3790,20.50,17.55,9.89,Hits@20
20, 02,345,0.3790,24.48,21.34,15.25,Hits@30
20, 02,346,0.3805,12.16,9.95,4.88,Hits@10
20, 02,346,0.3805,19.67,16.73,11.34,Hits@20
20, 02,346,0.3805,27.83,24.67,14.89,Hits@30
20, 02,347,0.3813,6.99,5.03,5.53,Hits@10
20, 02,347,0.3813,14.64,11.63,11.24,Hits@20
20, 02,347,0.3813,23.41,20.08,15.12,Hits@30
20, 02,348,0.3761,14.33,11.34,6.85,Hits@10
20, 02,348,0.3761,22.35,19.28,11.87,Hits@20
20, 02,348,0.3761,28.15,24.69,15.75,Hits@30
20, 02,349,0.3765,10.13,7.64,4.68,Hits@10
20, 02,349,0.3765,19.10,15.87,12.17,Hits@20
20, 02,349,0.3765,26.04,22.30,18.14,Hits@30
20, 02,350,0.3812,8.75,6.64,2.00,Hits@10
20, 02,350,0.3812,18.28,15.06,9.66,Hits@20
20, 02,350,0.3812,22.15,18.61,14.68,Hits@30
20, 02,351,0.3774,11.54,8.94,1.94,Hits@10
20, 02,351,0.3774,17.80,14.53,7.61,Hits@20
20, 02,351,0.3774,21.68,18.13,13.93,Hits@30
20, 02,352,0.3772,11.65,8.74,4.63,Hits@10
20, 02,352,0.3772,18.04,14.62,9.26,Hits@20
